"id","status","noCharge","completedOn","invoice_total","lon","lat"
32837956,Completed,false,"2019-09-13T16:20:00",235,-83.0998379,40.028463
32838351,Completed,false,"2019-09-13T17:56:00",264,-83.1802659,40.0178302
32841285,Completed,false,"2019-09-13T14:52:00",0,-83.154033,40.0402751
32841298,Completed,true,"2019-09-13T15:31:00",0,-83.0195839,40.0347985
32841310,Completed,false,"2019-09-13T17:17:00",206,-83.1614035,40.0380386
32841549,Completed,false,"2019-09-13T22:17:00",679,-82.923957,39.9446369
32559315,Completed,true,"2019-08-28T20:53:00",0,-83.0448219,40.0733322
32559360,Completed,true,"2019-08-28T20:25:00",0,-82.9594605,40.0718169
32203828,Completed,false,"2019-08-07T12:22:00",0,-83.0204232,40.0719231
32559458,Completed,true,"2019-08-28T20:02:00",0,-117.274885,33.2214643
32204537,Completed,false,"2019-08-07T14:49:00",139,-82.8641138,39.9779993
32559482,Completed,false,"2019-08-28T21:21:00",0,-83.0216822,40.0714411
32205696,Completed,false,"2019-08-07T18:59:00",0,-82.9988492,40.0233371
32205707,Completed,true,"2019-08-07T19:29:00",206,-82.916852,40.11968
32841612,Completed,false,"2019-09-16T20:21:00",0,-82.9749826,40.1032959
32209725,Completed,true,"2019-08-07T20:20:00",0,-83.0497719,40.0210808
32210104,Completed,false,"2019-08-07T14:39:00",154,-83.135018,40.147157
32841712,Completed,false,"2019-09-16T15:48:00",0,-82.88629,40.1654466
32211240,Completed,true,"2019-08-07T18:15:00",0,-83.016814,40.0621401
32841731,Completed,false,"2019-09-16T17:20:00",208,-83.0042643,40.0803518
32211719,Completed,false,"2019-08-07T17:29:00",0,-82.9788638,40.0972988
32211946,Completed,false,"2019-08-07T13:38:00",220,-83.05148400000002,40.000062
32841793,Completed,false,"2019-09-16T21:23:00",0,-82.9496231,39.9849714
32212115,Completed,true,"2019-08-07T21:57:00",0,-82.8593889,40.169681
32852472,Scheduled,false,,4530,-82.9679029,40.0404824
32212677,Completed,false,"2019-08-07T15:14:00",0,-82.8859912,40.1001977
32212721,Completed,false,"2019-08-07T21:11:00",233,-83.0542431,39.9903434
32212793,Completed,true,"2019-08-07T20:39:00",2459,-83.0491532,39.9882772
32212889,Completed,false,"2019-08-07T14:27:00",0,-83.0245395,40.0634571
32213230,Completed,false,"2019-08-07T21:32:00",0,-82.984887,39.950412
32213383,Completed,false,"2019-08-07T20:20:00",0,-83.1564301,39.9804024
32214202,Completed,false,"2019-08-07T15:48:00",0,-83.0037606,40.1758747
32214993,Completed,false,"2019-08-07T15:30:00",0,-82.8524944,40.0592401
32565081,Completed,true,"2019-08-28T20:30:00",0,-117.2547505,33.1681471
32707806,Completed,false,"2019-09-07T14:54:00",206,-82.8330743,40.0564467
32215709,Completed,false,"2019-08-07T15:23:00",99,-82.938751,39.958607
32566362,Completed,false,"2019-08-28T21:22:37.109",3860,-117.2740442,33.2247821
32221547,Completed,true,"2019-08-07T20:18:00",0,,
32841952,Canceled,false,"2019-09-15T12:50:58.2676033",0,-83.1044694,40.1796946
32221616,Completed,false,"2019-08-07T19:38:00",258,-83.1335501,39.9362034
32221717,Canceled,false,"2019-08-07T11:46:34.2085709",0,-83.09396700000002,39.983436
32221938,Completed,true,"2019-08-07T21:33:00",0,-83.0967152,39.9877598
32224207,Completed,false,"2019-08-07T14:31:00",424.8,-82.7567529,39.927211
32224239,Completed,false,"2019-08-07T15:06:00",502,-83.0731743,40.0918481
32842013,Completed,false,"2019-09-17T19:55:00",0,-82.8566375,39.9385871
32639460,Completed,false,"2019-09-03T22:01:00",0,-83.0677019,39.9389924
32224882,Completed,false,"2019-08-07T14:35:00",360,-83.231466,39.9515525
32224899,Completed,false,"2019-08-07T20:41:00",0,-83.0919574,40.1889133
32842074,Completed,false,"2019-09-17T14:45:00",838,-82.7833542,40.0093046
32227703,Completed,true,"2019-08-07T14:36:00",0,-82.96769,39.96413
32568516,Completed,false,"2019-08-29T00:22:00",519,-83.2376174,39.9791865
32639604,Completed,false,"2019-09-03T23:50:42.472",281,-117.1131239,33.1844669
32842097,Completed,false,"2019-09-16T16:20:00",2998,-83.11474,40.0344762
32228985,Canceled,false,"2019-08-07T10:56:45.3287162",0,-82.7822592,40.0922899
32842172,Completed,false,"2019-09-13T19:40:00",285,-83.1576346,40.0242146
32230686,Canceled,false,"2019-08-07T21:32:21.6113609",0,-117.183983,33.1303259
32842194,Completed,false,"2019-09-13T16:04:00",75,-83.0701761,40.1051934
32230919,Completed,true,"2019-08-07T15:03:00",0,-83.0860673,39.8895411
32230939,Completed,false,"2019-08-07T16:32:00",419,-82.8989251,40.0859871
32231460,Completed,false,"2019-08-07T20:49:00",312,,
32231675,Canceled,false,"2019-08-07T14:52:52.8399459",0,-83.0798203,40.1510832
32231707,Completed,false,"2019-08-07T15:59:00",1185,-83.1458657,40.0141035
32842210,Completed,false,"2019-09-14T17:19:00",89,-82.9656349,39.879214
32232466,Completed,false,"2019-08-07T16:10:00",2000,,
32232696,Completed,false,"2019-08-07T17:39:00",300,-117.15439329999998,32.9413241
32232725,Completed,true,"2019-08-07T12:14:00",0,-83.19257470000002,40.0222454
32640089,Completed,false,"2019-09-03T20:33:00",154,-83.1572996,40.0414253
32236730,Completed,true,"2019-08-07T16:09:00",0,-117.0891305,32.9586183
32236822,Completed,false,"2019-08-07T16:43:00",93,-82.9218875,39.9411195
32236832,Completed,false,"2019-08-07T18:40:00",1549,-83.3708627,40.2212426
32640465,Completed,true,"2019-09-03T19:47:00",194,-83.0172757,40.0819743
32236968,Completed,false,"2019-08-07T18:03:00",235,-82.7830487,39.9989397
32237034,Hold,false,,0,-82.9802915,40.0317046
32570858,Canceled,false,"2019-08-30T16:30:58.3961099",0,-117.1989415,32.9284009
32842253,Completed,false,"2019-09-13T18:07:00",170.6,-83.0216049,40.033866
32571973,Completed,false,"2019-08-29T02:22:41.076",400,-117.2153186,32.7362592
32842263,Completed,false,"2019-09-13T20:46:00",2759,-82.849477,39.8973622
32238849,Completed,true,"2019-08-07T17:46:00",0,-83.0722413,40.1368065
32238904,Completed,false,"2019-08-07T20:57:00",485.41,-83.02432540000001,39.9034675
32641509,Canceled,false,"2019-09-03T18:35:53.5282584",0,-83.1542424,39.9571194
32239351,Completed,false,"2019-08-07T15:51:00",219,,
32842320,Completed,false,"2019-09-14T19:30:00",109,,
32239686,Completed,true,"2019-08-07T13:43:00",0,-83.170804,40.1182855
32239701,Completed,true,"2019-08-07T13:55:00",0,-82.9715357,40.0248127
32239717,Completed,true,"2019-08-07T15:03:00",0,-83.0577414,40.1344146
32239764,Completed,false,"2019-08-07T16:01:00",1623,-82.806224,39.966024
32854361,Scheduled,false,,0,-82.930065,39.950743
32842533,Completed,false,"2019-09-16T16:30:00",378,-83.0004444,40.0519433
32869708,Completed,false,"2019-09-19T14:33:00",278,-82.8238782,40.0638267
32240106,Completed,false,"2019-08-07T17:20:00",729,-83.1242072,40.0587632
32842603,Completed,false,"2019-09-14T18:20:00",288,-83.003788,40.053803
32240279,Completed,false,"2019-08-07T18:37:00",699,-83.0463112,40.0747168
32240610,Completed,false,"2019-08-07T16:06:00",225,-83.1273915,39.9604412
32641900,Completed,true,"2019-09-03T21:06:00",0,-83.16161220000004,39.9749054
32641955,Completed,true,"2019-09-03T21:00:00",0,-83.1458657,40.0141035
32241097,Completed,true,"2019-08-07T13:37:00",0,-82.806224,39.966024
32241131,Canceled,false,"2019-08-07T18:13:11.9704577",0,-83.0519865,39.998786
32241395,Completed,false,"2019-08-07T20:25:00",144,-83.008168,40.0556789
32241898,Canceled,false,"2019-08-07T18:37:14.364969",0,-83.05431499999997,40.001059
32842614,Completed,false,"2019-09-13T19:10:00",980,-83.0826099,40.0477121
32242284,Completed,false,"2019-08-07T17:39:00",305,-83.1628273,39.9686476
32842626,Completed,false,"2019-09-14T18:21:00",235,-83.0446332,39.9903105
32242486,Completed,false,"2019-08-07T22:46:00",165,-83.0800509,39.9966426
32242887,Completed,true,"2019-08-07T16:16:00",0,-82.8837879,39.9481048
32842669,Completed,false,"2019-09-14T14:29:00",154,-82.9769741,40.1377602
32842721,Completed,true,"2019-09-13T20:34:00",0,-83.0706819,40.0665555
32842747,Completed,false,"2019-09-14T16:42:00",389,-82.9153911,39.9609995
32243166,Completed,true,"2019-08-07T17:37:00",0,-117.2547505,33.1681471
32842760,Completed,true,"2019-09-16T22:22:00",0,,
32870862,Completed,true,"2019-09-19T11:56:00",0,-82.8238782,40.0638267
32243311,Completed,false,"2019-08-07T17:41:00",0,-117.1091346,33.1105212
32842862,Completed,true,"2019-09-17T13:58:00",0,-82.9619807,39.9058104
32642485,Completed,false,"2019-09-03T22:42:00",164,-83.0536939,39.9455821
32243559,Completed,true,"2019-08-07T18:16:00",0,-83.0577414,40.1344146
32842940,Completed,false,"2019-09-14T15:10:00",308,-83.0486786,40.034232
32842977,Completed,false,"2019-09-16T14:49:00",437,-82.8687103,40.0609997
32843009,Completed,false,"2019-09-17T23:44:00",5236,-83.132259,39.8697919
32243799,Completed,false,"2019-08-07T19:00:00",441,-82.918218,40.077057
32244203,Completed,false,"2019-08-07T18:38:00",575,-83.0482034,39.9134877
32843145,Completed,false,"2019-09-16T15:50:00",0,-82.9876816,40.1244362
32843184,Completed,false,"2019-09-13T20:46:00",1698,-83.0841425,40.0055898
32843275,Completed,true,"2019-09-16T20:18:00",0,-82.8849969,40.0589037
32843354,Hold,false,,1150,-83.0843903,40.035458
32843427,Completed,false,"2019-09-14T16:17:00",235,-82.9153911,39.9609995
32843488,Completed,false,"2019-09-14T15:42:00",0,-83.07703370000002,40.1381287
32843537,Completed,false,"2019-09-13T18:26:00",0,-117.1330703,32.9664784
32843551,Completed,true,"2019-09-13T17:39:00",0,-82.7985562,40.0392777
32848381,Completed,false,"2019-09-16T15:31:00",0,-83.049116,39.979774
32877426,Scheduled,false,,2091,-83.1322724,39.9601517
32246027,Completed,false,"2019-08-07T22:12:00",462,-83.0560008,39.8686317
32246052,Completed,true,"2019-08-07T18:50:00",0,-82.8837879,39.9481048
32878683,Scheduled,false,,3257,-83.0812878,40.3190215
32246776,Completed,true,"2019-08-07T18:47:00",0,-82.9436434,40.0825871
32849164,Completed,false,"2019-09-16T21:59:00",0,-83.0115258,40.0397353
32849175,Completed,false,"2019-09-16T17:17:00",330,-82.7985562,40.0392777
32247201,Completed,false,"2019-08-07T21:22:00",944,-82.916852,40.11968
32850282,Completed,true,"2019-09-13T21:23:00",0,-83.1852266,40.039204
32850382,Completed,false,"2019-09-14T16:39:00",0,-82.9797036,39.9896244
32850418,Canceled,false,"2019-09-13T19:46:32.7871399",0,-83.154033,40.0402751
32850499,Canceled,false,"2019-09-17T18:58:36.9366452",0,-83.076999,40.053932
32850533,Completed,false,"2019-09-17T16:52:00",413,-82.9113476,39.9409907
32850583,Completed,false,"2019-09-16T19:29:00",0,-83.1560194,39.9913195
32248787,Completed,false,"2019-08-07T19:12:00",0,-83.097847,40.0792748
32850674,Completed,false,"2019-09-13T21:52:00",1923,-83.0175275,40.0426493
32851339,Completed,true,"2019-09-16T20:46:00",631,-83.1348846,40.1149481
32851449,Completed,false,"2019-09-13T19:08:00",93,-83.0793591,40.0282179
32851775,Completed,false,"2019-09-16T22:32:00",753.24,-83.072498,40.019687
32851790,Completed,false,"2019-09-13T17:51:00",1150,-83.0195839,40.0347985
32851819,Completed,false,"2019-09-17T21:22:00",1130,-82.9618757,40.1608606
32249820,Canceled,true,"2019-08-07T23:00:06.4840296",0,-117.0306522,33.1406872
32851862,Completed,false,"2019-09-16T17:28:00",0,-83.0205701,40.1005589
32851888,Completed,false,"2019-09-16T21:16:00",230,-83.062257,40.006816
32878823,Completed,false,"2019-09-22T12:28:00",2730,-82.8459088,39.9199531
32852537,Completed,true,"2019-09-16T17:20:00",660,-83.12758,40.119789
32852557,Completed,true,"2019-09-13T21:01:00",0,-82.9679029,40.0404824
32852945,Completed,false,"2019-09-17T15:20:00",869,-83.150117,40.0317677
32879181,Completed,false,"2019-09-20T15:21:39.378",3577,-121.8265691,36.5258773
32852991,Hold,false,,260,-83.0745371,40.098802
32882216,Completed,false,"2019-09-20T15:08:00",0,-83.0352775,39.8976116
32854408,Canceled,true,"2019-09-16T13:59:53.1400581",0,-83.10356200000001,39.983583
32854427,Completed,true,"2019-09-13T21:19:00",0,-83.0823154,39.8647754
32855065,Completed,true,"2019-09-13T22:00:00",0,-82.8459088,39.9199531
32855388,Completed,false,"2019-09-16T19:07:00",235,-82.9700448,39.8965892
32856009,Completed,false,"2019-09-17T13:09:00",0,-83.0474035,40.2133199
32252030,Completed,false,"2019-08-08T01:09:00",5734,-83.0967152,39.9877598
32856145,Completed,true,"2019-09-16T12:31:00",0,-82.9907807,39.9499531
32882464,Scheduled,true,,0,-83.369862,40.219396
32856716,Completed,false,"2019-09-16T19:20:00",279,-82.9831469,40.0915037
32858234,Completed,true,"2019-09-17T20:51:00",0,-83.0513449,39.9834099
32859209,Completed,true,"2019-09-17T13:26:00",220,-82.984607,40.1928777
32859747,Completed,false,"2019-09-16T16:36:00",0,-83.0393891,40.0471158
32882995,Canceled,false,"2019-09-18T16:16:36.0057442",0,-117.2329719,33.0876189
32883028,Canceled,false,"2019-09-17T14:15:30.724574",0,-83.0111481,40.0383568
32863423,Completed,false,"2019-09-16T17:21:00",2605,-82.8136398,40.0663592
32200315,Hold,false,,409,-83.1833428,40.2012761
32863433,Completed,false,"2019-09-16T21:20:00",235,-83.1418321,40.0172085
32863560,Completed,false,"2019-09-16T19:06:00",256,-82.8883504,39.963256
32864466,Canceled,false,"2019-09-14T20:39:00.4679389",0,-83.1478553,40.2145103
32864579,Completed,true,"2019-09-14T18:46:00",0,,
32864707,Completed,false,"2019-09-16T18:41:00",169,-83.0734967,39.8645246
32864974,Completed,false,"2019-09-15T13:42:00",0,-82.8260879,39.9502735
32865471,Completed,false,"2019-09-16T21:55:00",164,-83.0592303,40.0135305
32865858,Completed,false,"2019-09-16T21:11:00",498,-83.0332636,39.9839998
32865870,Completed,false,"2019-09-16T17:46:00",400,-83.1484626,40.0073945
32865884,Completed,true,"2019-09-16T12:59:00",0,-83.0389801,39.9834954
32867263,Canceled,false,"2019-09-16T14:50:04.9561399",0,-82.9233266,40.1667243
32868555,Canceled,false,"2019-09-15T12:02:32.7697467",0,-82.8402283,40.0850187
32868676,Completed,false,"2019-09-16T13:38:00",0,-83.1767492,40.1305042
32868687,Completed,false,"2019-09-16T16:10:00",459,-83.369862,40.219396
32868701,Completed,false,"2019-09-16T17:59:00",235,-83.11443489999999,40.0294583
32868935,Completed,false,"2019-09-16T14:43:00",181,-83.0230041,40.0826984
32869311,Completed,false,"2019-09-16T16:09:00",305,-83.0879119,40.1342502
32869325,Completed,false,"2019-09-17T21:56:00",220,-83.11653480000001,40.0623719
32869338,Canceled,false,"2019-09-15T11:32:44.2320833",0,-83.112014,40.0227713
32869439,Completed,false,"2019-09-17T20:24:00",0,-83.1094568,40.0164508
32869574,Completed,true,"2019-09-14T19:08:00",0,-83.0321515,40.190348
32883446,Completed,false,"2019-09-24T14:56:00",1590,-82.9613716,40.0686057
32870085,Completed,false,"2019-09-16T23:45:00",285,-83.0695052,40.1352194
32870100,Completed,true,"2019-09-16T20:53:00",0,-117.2680938,33.2049574
32883637,Completed,false,"2019-09-20T17:46:00",1748,,
32871106,Completed,true,"2019-09-14T18:34:00",0,,
32871233,Canceled,false,"2019-09-16T14:03:23.2719009",0,-117.0600313,33.1239346
32872899,Canceled,false,"2019-09-15T20:40:44.0455609",0,-82.9866739,39.9057096
32873792,Canceled,false,"2019-09-16T19:13:47.4859926",0,-83.0736594,39.8669521
32874047,Completed,false,"2019-09-16T20:26:00",861,-82.9942102,40.2188221
32875071,Completed,true,"2019-09-15T16:26:00",0,-83.1366272,40.0215464
32875713,Completed,false,"2019-09-16T15:34:00",93,-83.0801138,39.8752324
32875736,Completed,false,"2019-09-17T12:28:00",258,-83.10685799999999,40.038668
32875752,Completed,false,"2019-09-17T20:02:00",321,-83.0869896,39.9522466
32875779,Completed,false,"2019-09-16T17:26:00",220,-83.0701761,40.1051934
32875850,Completed,true,"2019-09-16T17:54:32.174",0,-117.1205465,33.2216834
32202562,Completed,false,"2019-08-09T12:57:00",0,-82.8875515,40.0929963
32875874,Completed,false,"2019-09-16T21:02:00",179,-83.1521274,39.9223405
32883910,Hold,false,,0,-82.8091372,39.986163
32875967,Completed,true,"2019-09-16T18:36:00",0,-82.9055886,40.0325729
32875983,Completed,true,"2019-09-16T16:36:00",0,-82.9259322,40.0848728
32883879,Completed,true,"2019-09-23T20:37:00",0,-82.7886786,40.0125981
32876096,Completed,false,"2019-09-16T21:37:00",900,-83.00932840000002,40.0289503
32876235,Completed,false,"2019-09-17T20:23:00",0,-117.0402158,32.7607904
32876248,Completed,false,"2019-09-16T18:45:00",235,-82.93269399999997,40.1165779
32876373,Completed,false,"2019-09-17T16:11:00",435,-82.9303448,39.9732518
32876736,Completed,true,"2019-09-16T21:18:00",0,-82.8327376,40.0564657
32876770,Completed,false,"2019-09-17T17:28:00",2692,-83.1475184,40.1308994
32883972,Completed,false,"2019-09-19T17:12:00",165,,
32876884,Canceled,false,"2019-09-15T19:13:17.8445214",0,-83.0115258,40.0263764
32877026,Completed,false,"2019-09-17T16:44:00",0,-83.1469548,39.9546118
32877269,Completed,false,"2019-09-16T17:25:00",620,-82.9147524,40.0212512
32877379,Completed,false,"2019-09-15T18:18:00",374,-82.9820131,40.1341649
32884117,Scheduled,false,,0,-83.1193885,40.0696783
32877516,Completed,false,"2019-09-16T16:05:00",185,-83.0848934,39.9466501
32878528,Hold,false,,0,-82.8260879,39.9502735
32878542,Canceled,false,"2019-09-15T19:14:31.2001631",0,-117.273272,33.182728
32878553,Completed,true,"2019-09-16T18:06:00",0,-82.9521092,39.9289809
32878565,Canceled,false,"2019-09-16T15:42:26.4252018",0,-83.125506,39.9421976
32878576,Completed,false,"2019-09-16T16:01:00",375,-82.9086153,40.0872387
32878658,Completed,false,"2019-09-16T14:29:00",484,-83.0055236,40.0821811
32884191,Completed,false,"2019-09-20T14:25:00",0,-82.91862300000003,40.17912
32884204,Completed,false,"2019-09-20T17:48:00",0,-83.0691592,40.1344123
32878798,Completed,false,"2019-09-17T16:42:00",235,-82.864504,39.9037625
32884361,Completed,true,"2019-09-23T12:59:00",0,-83.1619479,40.0587263
32879171,Hold,false,,0,-82.9899069,39.9514029
32882070,Hold,false,,365,-82.46044799999999,40.061608
32202576,Canceled,false,"2019-08-08T22:19:13.6177961",0,-117.2121524,33.1400372
32882161,Completed,false,"2019-09-17T14:24:00",566,-83.05548699999997,40.02301800000001
32884374,Completed,false,"2019-09-19T21:05:00",50,-83.0220809,39.8394163
32882228,Completed,false,"2019-09-17T19:45:00",186,-83.0774303,40.0452504
32884469,Completed,false,"2019-09-23T19:35:00",4978,-83.1726253,39.9258478
32889608,Scheduled,false,,1698,-82.8735008,39.8910271
32882632,Completed,true,"2019-09-16T16:45:00",50,-82.8738838,39.946837
32882650,Completed,false,"2019-09-17T17:23:00",569,-82.9490845,40.0024466
32882675,Completed,false,"2019-09-16T18:42:00",0,,
32882781,Canceled,true,"2019-09-16T14:10:03.1860406",0,,
32889925,Completed,false,"2019-09-20T13:50:00",353,-82.8761339,40.0317406
32882907,Completed,false,"2019-09-17T13:52:00",299,,
32939204,Canceled,false,"2019-09-18T19:29:46.039406",0,-83.0648922,40.0456562
32882943,Completed,false,"2019-09-17T14:38:00",0,-82.822736,40.0948315
32892142,Completed,false,"2019-09-19T21:24:00",205,-82.9710947,39.9400797
32883052,Canceled,false,"2019-09-16T14:21:36.4475327",0,-82.8993245,40.0913694
32883071,Completed,true,"2019-09-16T23:37:57.517",0,-82.8257933,39.9463827
32883094,Completed,false,"2019-09-17T00:54:00",605,-83.1605328,40.0116786
32883260,Completed,true,"2019-09-17T17:32:00",0,-83.1471521,40.0340953
32883296,Completed,true,"2019-09-17T00:57:00",0,-82.99153860000001,40.1289899
32883316,Completed,false,"2019-09-17T14:53:00",93,-82.8379559,40.0014487
32883356,Completed,false,"2019-09-16T19:02:00",1599,-82.9259322,40.0848728
32893411,Completed,false,"2019-09-20T20:07:00",10800,-83.0959187,39.978931
32883503,Completed,false,"2019-09-16T20:18:00",235,-83.11168900000001,40.143703
32883552,Completed,false,"2019-09-17T14:57:00",299,-83.0087976,40.0169982
32883583,Completed,false,"2019-09-17T15:49:00",0,-83.0883731,40.2984056
32883647,Completed,false,"2019-09-16T16:02:00",1549,-83.0765289,40.0234817
32883693,Completed,false,"2019-09-17T15:17:00",238,,
32883721,Completed,false,"2019-09-17T17:39:00",482,-82.9203846,40.1117767
32883766,Completed,true,"2019-09-17T19:51:00",0,-83.0801138,39.8752324
32883775,Completed,false,"2019-09-17T14:27:00",1100,-83.0682052,39.9340295
32894053,Completed,true,"2019-09-20T14:23:00",0,-83.0745371,39.9269778
32883842,Completed,false,"2019-09-16T19:38:00",326.73,-83.1130609,40.1799279
32883859,Completed,false,"2019-09-16T17:23:00",329,-82.8978109,39.9672295
32894089,Canceled,false,"2019-09-19T22:47:09.7739369",0,-83.09677339999996,40.0951324
32883921,Completed,false,"2019-09-17T14:57:00",463,-82.9915863,40.0444306
32883957,Completed,false,"2019-09-16T19:56:00",452,,
32899359,Completed,true,"2019-09-19T13:48:00",0,-82.7871445,40.0964177
32901462,Completed,false,"2019-09-20T14:53:00",165,-83.150518,40.118102
32884179,Canceled,false,"2019-09-16T15:39:01.5796183",0,-83.1067117,40.0470575
32907399,Completed,true,"2019-09-20T19:04:00",0,-82.93012879999998,39.9462126
32884239,Completed,false,"2019-09-17T20:31:00",0,-82.9102757,40.1003057
32884263,Completed,false,"2019-09-17T19:59:00",0,-83.1445254,40.1398082
32884312,Canceled,true,"2019-09-16T14:10:41.9212573",0,-83.0879864,40.0878834
32884325,Canceled,true,"2019-09-16T14:10:21.8619036",0,-83.1562961,40.0840612
32907765,Completed,false,"2019-09-19T15:57:00",511,-83.02438699999999,40.079548
32908141,Scheduled,true,,0,-82.9772261,40.1162366
32884418,Completed,true,"2019-09-16T18:09:00",154,-83.0593352,40.1435868
32884438,Completed,false,"2019-09-17T16:12:00",206,-83.1293187,39.9611945
32908381,Completed,false,"2019-09-19T17:41:00",660,-82.9166649,40.1361329
32884544,Completed,true,"2019-09-16T18:50:00",0,-83.1771071,40.0922273
32888426,Completed,true,"2019-09-17T18:46:00",0,-82.888434,40.013937
32888443,Canceled,false,"2019-09-17T12:38:26.327593",0,-82.93145299999998,40.13985599999999
32888454,Completed,false,"2019-09-16T23:16:00",2664,-83.3584229,40.2564714
32908459,Canceled,true,"2019-09-19T11:46:11.5538521",0,-83.0087976,40.0169982
32889975,Completed,false,"2019-09-17T22:43:00",4527,-83.3789598,40.2415092
32889992,Completed,false,"2019-09-17T18:28:00",0,-83.1540748,40.0087239
32203776,Completed,false,"2019-08-09T00:00:00",4250,-83.0204232,40.0719231
32890116,Completed,true,"2019-09-17T15:00:00",0,-83.1321676,40.0237839
32890157,Completed,false,"2019-09-17T17:41:00",624,-83.1131028,40.0518437
32908647,Completed,true,"2019-09-19T11:49:00",0,-82.849477,39.8973622
32891413,Completed,false,"2019-09-17T15:48:00",1214,-82.9093299,39.9607903
32891619,Completed,true,"2019-09-17T19:50:00",1540,-83.08149600000002,40.144385
32891661,Completed,false,"2019-09-17T14:34:00",0,-83.0145057,40.0832416
32891713,Completed,false,"2019-09-16T19:24:00",0,-83.0687713,40.1818377
32891786,Completed,false,"2019-09-17T19:40:00",621,-83.1045951,39.9383983
32891829,Completed,false,"2019-09-16T22:50:44.319",154,-117.213939,33.2004708
32891839,Completed,true,"2019-09-16T18:36:00",0,-83.369862,40.219396
32908986,Completed,false,"2019-09-19T17:30:00",495,-82.932572,39.9784165
32892169,Completed,false,"2019-09-17T19:24:00",339,-82.93451900000002,39.948487
32909765,Completed,false,"2019-09-20T17:40:00",1360,-82.9975372,39.9410827
32893284,Completed,true,"2019-09-16T19:27:00",0,-82.9521092,39.9289809
32909866,Scheduled,false,,0,-82.8379559,40.0014487
32893714,Completed,false,"2019-09-17T17:42:00",0,-83.0625436,40.1310198
32999328,Hold,false,,0,-83.032802,40.2438289
32910445,Completed,false,"2019-09-20T17:28:00",0,-83.1535723,40.020823
32916098,Completed,false,"2019-09-20T15:15:00",435,-83.1400015,40.1296655
32895207,Completed,true,"2019-09-17T22:03:00",218,-83.1583884,40.0120113
32916415,Completed,true,"2019-09-20T21:30:00",0,-82.989592,40.1765483
32895935,Completed,false,"2019-09-17T20:30:00",154,-83.059336,39.996471
32895994,Completed,false,"2019-09-17T21:41:00",385,-83.1797695,40.1713305
32897368,Completed,false,"2019-09-17T20:39:00",2499,-82.9055886,40.0325729
32897459,Canceled,false,"2019-09-16T20:15:43.3334322",0,-82.9343369,39.9493834
32898515,Completed,true,"2019-09-18T12:51:00",0,-117.2950051,33.0653305
32898526,Completed,false,"2019-09-17T19:23:00",0,-83.1430174,40.1304017
32898536,Completed,false,"2019-09-17T18:55:00",554,-82.9686588,40.0320753
32898550,Completed,false,"2019-09-17T14:57:00",2337,-82.8849969,40.0589037
32899158,Scheduled,true,,0,-117.1205465,33.2216834
32919501,Scheduled,false,,0,-83.03986599999996,40.099415
32899431,Completed,false,"2019-09-17T15:31:00",1125,-83.072498,40.019687
32899473,Completed,false,"2019-09-17T16:04:00",235,,
32899484,Completed,true,"2019-09-17T15:26:00",0,-82.9751264,39.94895
32920703,Completed,true,"2019-09-19T15:20:00",0,-82.9253018,40.0870253
32899648,Completed,false,"2019-09-17T19:28:00",238,-82.9765214,40.1381627
32899928,Completed,false,"2019-09-17T15:39:00",0,-82.9689528,39.9509712
32900043,Completed,true,"2019-09-17T22:55:00",0,-82.966294,39.878438
32907649,Completed,false,"2019-09-17T16:07:00",0,,
32900061,Completed,false,"2019-09-17T21:44:00",206,-83.0174855,40.0536503
32901439,Completed,false,"2019-09-17T13:44:00",0,-83.1003409,40.0794449
32921209,Completed,false,"2019-09-20T14:52:00",1346.12,,
32927358,Completed,false,"2019-09-20T14:50:00",250,-83.0062372,40.0377412
32902087,Completed,false,"2019-09-17T15:00:00",419,-83.1098968,39.9822184
32902983,Canceled,false,"2019-09-16T22:10:17.9813148",0,-117.1088494,33.148793
32928330,Hold,false,,1014,-83.08149600000002,40.144385
32905023,Canceled,true,"2019-09-17T21:04:18.2515551",0,-117.1205465,33.2216834
32905279,Completed,false,"2019-09-17T15:59:00",154,-83.15270049999998,39.934713
32907089,Completed,true,"2019-09-17T16:44:00",0,-83.098023,39.982569
32929806,Completed,false,"2019-09-20T18:58:00",99,-82.9419842,40.0776059
32929953,Completed,false,"2019-09-20T21:35:26.174",3744,-117.1205465,33.2216834
32907466,Completed,false,"2019-09-17T16:35:00",0,-83.0769165,40.0527405
32907578,Completed,false,"2019-09-17T22:19:00",319,-83.1623667,40.0526508
32907635,Completed,false,"2019-09-17T15:44:00",0,-82.9113476,39.9409907
32907691,Completed,false,"2019-09-17T18:26:00",235,-82.8275189,39.9590645
32930379,Scheduled,false,,0,-82.906051,40.0740937
32932411,Scheduled,false,,0,-82.7967035,39.9206175
32907901,Completed,false,"2019-09-17T17:24:00",0,,
32933881,Completed,false,"2019-09-19T22:26:00",0,-83.0945773,39.9822041
32935271,Canceled,false,"2019-09-19T19:15:18.9192754",0,-83.0488281,40.0654224
32936049,Completed,false,"2019-09-19T13:30:00",0,-82.8849992,40.0876021
32936058,Completed,true,"2019-09-19T20:03:00",0,-83.1475184,40.1308994
32908197,Completed,false,"2019-09-17T16:39:00",0,-82.9926359,39.9013948
32939485,Completed,false,"2019-09-19T18:32:00",3322,-82.9702968,40.1027533
32939604,Completed,false,"2019-09-19T13:39:00",1015,-83.1757444,40.1248696
